name,description,image,tags,id,time
"

Pollo al pepe e aglio semplice",":

-Carne a scelta (es: petto di pollo, fettine di maiale, salsiccia, ecc.)

-Spezie a piacere

-Crema di pollo (facoltativa)

-Salsa di pollo (facoltativa)

-Acqua (facoltativa)

-Ketchup, salsa BBQ (facoltativa)


Ricetta: Metti gli ingredienti scelti nella pentola a cottura lenta, aggiungi le spezie a piacere e cuoci ad alto livello per circa 4 ore o a basso livello per tutto il giorno. Se comincia ad asciugarsi, aggiungi un po' d'acqua per mantenere umido. Opzionalmente, puoi aggiungere una lattina di crema di pollo o una confezione di salsa di pollo e alcuni liquidi alla fine. A volte, ti limiti a sminuzzare i pezzi di carne e permetti ai tuoi figli di aggiungere ciò che desiderano sopra, come ketchup, salsa BBQ o semplicemente crudo. Serve su del pane tostato per fare un panino!",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-ox7NFAtpLDX82YcbYVEp8TWv.png?st=2023-01-24T17%3A07%3A25Z&se=2023-01-24T19%3A07%3A25Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T14%3A39%3A41Z&ske=2023-01-25T14%3A39%3A41Z&sks=b&skv=2021-08-06&sig=9efdXWQyiXr4bLR9iAQKrnAX8IuzTyhro6RmRRvxOzw%3D,"['main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'easy', 'meat', 'poultry', 'chicken', 'high-protein', 'high-in-something', 'low-sodium', 'low-saturated-fat', '5-ingredients-or-less', 'low-calorie', 'healthy', 'low-fat', 'kid-friendly', 'crock-pot-slow-cooker']",2859,
"

Pollo al Balsamico Facile

Ingredienti:

1/2 tazza di aceto balsamico

1/4 tazza di olio d'oliva

1/4 tazza di burro

1 cucchiaino di polvere di aglio

2 cucchiai di prezzemolo tritato

4 cosce di pollo

2 spicchi d'aglio, tritato

3/4 di tazza di cipolle affettate

1/4 di tazza di vino bianco

Sale e pepe q.b.

Procedimento:

1. In una ciotola, mescolare insieme aceto balsamico, olio d'oliva, burro e polvere di aglio fino a ottenere una miscela omogenea. Aggiungi prezzemolo tritato e mescola ancora.

2. Prendi le cosce di pollo e infarinalle leggermente.

3. Mettere le cosce di pollo in una padella antiaderente a fuoco medio e cuocere per circa 10 minuti o fino a cottura.

4. Aggiungere l'aglio tritato e le cipolle affettate, mescolare con il pollo e cuocere ancora per 5 minuti.

5. Aggiungere la miscela di balsamico, quindi il vino bianco. Cuocere a fuoco medio per circa 15 minuti, fino a quando il pollo non è cotto.

6. Salare e pepare a piacere prima di servire.",":

-2 petto di pollo
-2 cucchiai di aceto
-2 cucchiai d'olio
-Aglio in polvere
-Sale Kosher
-Peperoncino in polvere
-Carta forno

Procedimento:

1. Metti i due petto di pollo in una busta di plastica e schiacciali con un batticarne fino ad ottenere uno spessore di 1/2 pollice. Rimuovi la plastica.

2. In una ciotola, unisci l'aceto, l'olio, l'aglio in polvere, il sale kosher e il peperoncino in polvere. Versa la miscela sui petto di pollo e chiudi la busta. Gira la busta in modo uniforme per ricoprire bene il pollo.

3. Lascia marinare i petto di pollo in frigorifero per 1-4 ore, girando ogni tanto la busta.

4. Scola il liquido e scarta la marinata.

5. Griglia i petto di pollo su una griglia riscaldata direttamente su coals medio per 10-12 minuti, girando il pollo a metà cottura.

6. Per cuocere i petto di pollo nel forno, sistemarli su una griglia in una teglia da forno e cuocere a 400°F per circa 15 minuti.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-1NFB4xQaPPOc6RllshhoJBwy.png?st=2023-01-24T17%3A07%3A27Z&se=2023-01-24T19%3A07%3A27Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A32%3A08Z&ske=2023-01-25T15%3A32%3A08Z&sks=b&skv=2021-08-06&sig=fSrgyz3QmblzgxZYC7w7j84yStC03/UoKiYNVC9jkwE%3D,"['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'main-dish', 'easy', 'meat', 'poultry', 'chicken', 'high-protein', 'high-in-something', 'chicken-breasts']",2781,
"


Pollo alla francese in una pentola America's Test Kitchen",":

- 1 petto di pollo
- Sale e pepe q.b.
- Olio per friggere q.b.
- 1 cipolla grande
- 2 gambi di sedano
- 2 spicchi d'aglio
- 1 foglia di alloro
- 1 rametto di rosmarino
- 1 limone


Procedimento:

1. Preriscalda il forno a 250 gradi e posiziona il ripiano nella parte più bassa.

2. Secca il pollo con della carta assorbente da cucina e condiscilo con sale e pepe.

3. Scalda l'olio in una pentola capiente su fuoco medio finché non diventa fumante.

4. Aggiungi il pollo, con la pelle rivolta verso il basso, nonché cipolla, sedano, aglio, alloro e rosmarino.

5. Cuoci finché la pelle non si è dorata leggermente, da 5 a 6 minuti.

6. Utilizzando un cucchiaio di legno, capovolgi il pollo facendo in modo che la pelle sia rivolta in alto, poi continua a cuocere fino a quando pollo e verdure non abbiano formato una bella crosticina, dai 6 agli 8 minuti.

7. Togli la pentola dal fuoco, coprila con un foglio di alluminio ed ermetica bene con il coperchio.

8. Sposta la pentola in forno e cuoci fino a quando un termometro a lettura istantanea non registra una temperatura di 160 gradi nella parte più spessa del petto e risultano 175 gradi nella parte più spessa della coscia, da 80 a 110 minuti.

9. Una volta cotto, trasferisci il pollo su un tagliere, ricopa con un foglio di alluminio ed aspetta 20 minuti.

10. Intanto, passa il liquido di cottura attraverso un colino a maglie fini in un separatori di grassi, premendo bene sui solidi per estrarne più liquido possibile. Butta i solidi.

11. Lascia riposare il liquido per 5 minuti, quindi versalo in una pentola e tienilo a fiamma bassa.

12. Una volta cotto, taglia il pollo aggiungendo tutti i succhi a quelli presenti nella pentola.

13. Aggiungi del succo di limone al gusto.

14. Servi il pollo accompagnato dall'intingolo.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-OnHehARkJ6WFcQhEz7hcHSQB.png?st=2023-01-24T17%3A07%3A27Z&se=2023-01-24T19%3A07%3A27Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A54%3A22Z&ske=2023-01-25T15%3A54%3A22Z&sks=b&skv=2021-08-06&sig=GHHOmesaxseUni/k4xRUHwI0GDRIw8XBoBpuACr%2BwMk%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'main-dish', 'easy', 'meat', 'poultry', 'chicken', 'high-protein', 'high-in-something', '4-hours-or-less', 'occasion', 'dinner-party', 'cuisine', 'vegetables', 'french', 'european', 'north-american', 'american', 'kid-friendly', 'taste-mood', 'savory', 'beginner-cook', 'free-of-something', 'comfort-food', 'whole-chicken', 'lactose', 'onions', 'kosher']",3328,
"

Pollo arrosto con salsa al limone alla crema",":

- 1 pollo grande

- Sale e pepe a piacere

- Erbe fresche a piacere

- Strumento per legare le gambe del pollo

- Una teglia rettangolare

- Un termometro da cucina

- 1 cucchiaio di burro

- 1/4 di tazza di sherry

- 1 cucchiaio di succo di limone

- 2 cucchiai di prezzemolo fresco tritato

- 1/4 di cucchiaino di timo secco

- 1/2 cucchiaino di aglio in polvere

- 2 tazze di panna

- 1/2 tazza di formaggio parmigiano o grana padano grattugiato

Procedimento: 

1. Rimuovere le interiora e il collo del pollo e sciacquarlo con acqua fredda. Strizzalo e passalo con sale e pepe all'interno della cavità.

2. Mettere un po’ delle erbe fresche nella cavità del pollo.

3. Legare le gambe del pollo con uno spago.

4. Alzare l'ala del pollo e posizionarlo in una pirofila rettangolare.

5. Inserire un termometro da cucina in una porzione di polpaccio. Assicurarti che non tocchi l'osso.

6. Cuocere a 350 gradi scoperto per due ore o fino a quando il termometro da cucina non mostra una temperatura di 180 gradi.

7. Togliere il pollo dalla pirofila e rilasciare la salsa. 

8. Una quindicina di minuti prima che il pollo finisca di cuocere, cominciare a preparare la salsa al limone e panna.

9. Scaldare un cucchiaio di burro in una padella grande a fuoco medio.

10. Aggiungi il sherry e gli altri sei ingredienti (succo di limone, prezzemolo in polvere, timo secco, aglio in polvere, panna e sale).

11. Portare ad ebollizione.

12. Gradualmente aggiungere la panna, mescolando bene.

13. Lasciare cuocere per un minuto, poi togliere dal fuoco.

14. Tagliare il pollo per le porzioni e ricomporlo nella teglia di cottura.

15. Versare la salsa al limone e panna sul pollo.

16. Cospargere di formaggio parmigiano o grana padano grattugiato.

17. Mettere l'intero pollo sotto il grill a 5-1/2 pollici dalla fonte di calore.

18. Lasciare grigliare da 3 a 4 minuti, fino a quando il formaggio non si fonde.

19. Servire il pollo e la salsa subito.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-PZqsA4HKhf4cro8kVIJ78o2Y.png?st=2023-01-24T17%3A07%3A35Z&se=2023-01-24T19%3A07%3A35Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A51%3A39Z&ske=2023-01-25T15%3A51%3A39Z&sks=b&skv=2021-08-06&sig=AF6niik5qZtuuS02NRj1RZEj7FenZa1rT/q6NnLeZAU%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'main-dish', 'meat', 'poultry', 'chicken', '4-hours-or-less', 'occasion', 'cuisine', 'north-american', 'american', 'taste-mood', 'presentation', 'comfort-food', 'served-hot', 'whole-chicken']",6613,
"

Pollo bacon svizzero in una slow cooker facile","

Ingredienti:

- 2 petti di pollo 
- 2 fette di formaggio svizzero 
- 2 fette di bacon 

Istruzioni:

1. Posiziona una fetta di formaggio svizzero su ogni petto di pollo.

2. Avvolgi ogni petto di pollo con una fetta di bacon.

3. Metti tutto nel crock pot e imposta su basso per 6-8 ore.

4. Non è necessario nessun liquido in quanto il pollo produrrà abbastanza per non bruciare.

5. Servire caldo.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-tKyeIXQawOVCpiXNwirAElQe.png?st=2023-01-24T17%3A07%3A36Z&se=2023-01-24T19%3A07%3A36Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A37%3A08Z&ske=2023-01-25T15%3A37%3A08Z&sks=b&skv=2021-08-06&sig=bgrgNnrBT/H2LlbKilu7yTcb/F54Kj8ZdApkecht1G8%3D,"['time-to-make', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'easy', 'inexpensive', 'meat', 'poultry', 'chicken', 'high-protein', 'high-in-something', 'chicken-breasts', 'low-sodium', '5-ingredients-or-less', 'beginner-cook', 'crock-pot-slow-cooker']",2770,
"

Delizioso pollo al Re Rotel","

Ricetta:

Ingredienti:
- Un cucchiaio di burro o margarina fusa
- Una cipolla media
- Un peperone rosso
- 200 g di pollo cotto e tagliato a dadini
- 8 tortillas
- 2 contenitori da 500 g di zuppa di fagioli
- 400 g di formaggio grattugiato

Istruzioni:
1. Preriscalda il forno a 325 °F.
2. In una grande pentola, cuoci la cipolla e il peperone nella margarina fusa fino a quando non sono morbidi.
3. Aggiungi il pollo e mescola finché non è ben amalgamato.
4. In una teglia da 13x9x2 pollici, alterna strati di tortillas, mescolanza di zuppa e formaggio, ripetendo la procedura per 3 strati.
5. Inforna per 40 minuti o finché non è caldo e bollente.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-EylbjAdBlqe9KGFa5GxtQZAj.png?st=2023-01-24T17%3A07%3A37Z&se=2023-01-24T19%3A07%3A37Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A22%3A23Z&ske=2023-01-25T15%3A22%3A23Z&sks=b&skv=2021-08-06&sig=RMhCVXKuDxfJZDZlwYbfS3z77yE0Uh6cVQjyvRPEfFA%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'eggs-dairy', 'dietary', 'low-carb', 'low-in-something', '60-minutes-or-less', 'main-dish', 'meat', 'poultry', 'chicken', 'low-sodium', 'low-saturated-fat', 'cuisine', 'low-protein', 'vegetables', 'low-cholesterol', 'low-calorie', 'north-american', 'american', 'southwestern-united-states', 'tex-mex']",8762,
"

Rigatoni al pollo"," (più le spezie a tuo piacere): pollo intero, pomodori interi, cipolle, olio di oliva, una scatola di passata di pomodoro, acqua , funghi.

1. In una pentola scaldare l'olio di oliva a fuoco medio.
2. Aggiungere il pollo e cuocere da tutti e due i lati per circa 5 minuti.
3. Rimuovere il pollo dal tegame e metterlo da parte.
4. Nella stessa pentola sbriciolare i pomodori, aggiungere le cipolle, la passata di pomodoro, l'acqua e i funghi.
5. Portare a ebollizione, abbassare la fiamma e aggiungere il pollo e le spezie.
6. Cuocere scoperto per circa 2 ore o finché il pollo non è cotto e la salsa si addensa.

Crockpot- se preferisci, dopo aver rosolato il pollo, mettere tutti gli ingredienti in un crockpot e cuocere, ma prevedere un tempo di cottura maggiore. 

Questa ricetta è buona da servire con i noodles, come rigatoni o altro.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-yWaHbwRVazh4Bpp7qc3oiFHs.png?st=2023-01-24T17%3A07%3A40Z&se=2023-01-24T19%3A07%3A40Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T14%3A05%3A17Z&ske=2023-01-25T14%3A05%3A17Z&sks=b&skv=2021-08-06&sig=AmbpFHDOIK33VklUiMh3QHuj9N8PhTV1NbnlCu/0SHY%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'main-dish', 'easy', 'meat', 'poultry', 'chicken', 'chicken-breasts', '4-hours-or-less', 'low-saturated-fat', 'cuisine', 'vegetables', 'european', 'low-cholesterol', 'low-calorie', 'healthy-2', 'pasta', 'italian', 'pasta-rice-and-grains', 'tomatoes']",1780,
"

La tradizionale kabssah Saudita.",":

- 1/2 cipolla 
- Olio d'oliva 
- 2 spicchi d'aglio 
- 2 pomodori 
- Passata di pomodoro 
- Sale e pepe q.b. 
- Misto spezie a scelta 
- 2 mezzi polli 
- Riso 
- Yogurt e insalata a scelta

Istruzioni: 

1. Mettere la cipolla in una pentola di medie dimensioni, irrorare con l'olio d'oliva e cuocere a fuoco medio-alto finché non diventa giallo con una leggera doratura. 

2. Aggiungere l'aglio e farlo cuocere per un paio di secondi, poi aggiungere i pomodori, la passata di pomodoro, il sale, il pepe e il misto di spezie. Cuocere fino a quando non diventa una salsa rossa densa e i pomodori si sono quasi sciolti. 

3. Aggiungere i mezzi polli e saltare per qualche minuto nella salsa. 

4. Aggiungere un po' d'acqua calda sul pollo finché non sommerge i mezzi della stessa e portare a ebollizione. Abbassare successivamente il calore a medio-basso e lasciar cuocere per 40-50 minuti o fino a quando i polli non sono cotti. 

5. Nel frattempo risciacquare il riso e farlo ammollare in acqua fredda per almeno 30 minuti. 

6. Togliere i polli dalla pentola e metterli in una teglia da forno. Far cuocere a forno già caldo fino a quando non hanno preso una doratura. 

7. Scolare il riso dall’acqua e mettere nella pentola con il fondo di cottura dei polli; far bollire a fuoco medio-alto finché non risulterà quasi asciutto, anche se tenere presente che non dovrà diminuire completamente il brodo. Portare a calore bassissimo, coprire bene e lasciar cuocere per 10 minuti. 

8. Togliere la pentola dal fuoco, scolare il riso in un piatto grande, variare sopra i mezzi polli e servire caldo con un'insalata di yogurt o insalata verde. È pronto un perfetto pasto saudita! 

Instant pot instructions: 

1. Mettere la cipolla nell'Instant pot, aggiungere l'olio d'oliva e cuocere alla modalità di cottura Sauté fino a quando la cipolla non ha una leggera doratura.

2. Aggiungere l'aglio, mescolare per alcuni secondi, poi inserire i pomodori, la passata di pomodoro, il sale, il pepe e il misto di spezie. Cuocere a modalità di cottura Sauté fino a quando non si ottiene una salsa densa e rossa, e i pomodori sono quasi sciolti.

3. Aggiungere i mezzi polli, mescolare bene con la salsa e, infine, incorporare un po' d'acqua calda fino a coprire i mezzi polli.

4. Passare alla modalità di cottura Pressure Cooker ed impostare la resistenza a 8 minuti; dopo il numero di minuti, fai una rapida scarica per sciogliere tutto il contenuto dall'Instant Pot.

5. Quando l'Instant Pot ha finito di cuocere, prendi i mezzi polli e metterli in una teglia da forno. Far cuocere a forno già caldo fino a quando non hanno preso una doratura.

6. Mettere il riso nel fondo di cottura rimasto nella pentola dell'Instant Pot, la cottura avviene in modalità Sauté per 10 minuti, miscelando bene in modo che acquisisca tutti gli aromi della salsa.

7. Togliere la pentola dal fuoco, mescolare una volta, scolare il riso in un piatto grande, variare sopra i mezzi polli e servire caldo con un'insalata di yogurt o insalata verde. È pronto un perfetto pasto saudita!",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-QpO0rW5JqiL9EpYQZI8ZkQv0.png?st=2023-01-24T17%3A07%3A42Z&se=2023-01-24T19%3A07%3A42Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T17%3A29%3A17Z&ske=2023-01-25T17%3A29%3A17Z&sks=b&skv=2021-08-06&sig=TtY3HjuEK0vzzRiTG%2BfGiLwA5ZPvKAzCIo%2BA1nwO/h0%3D,"['time-to-make', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'meat', 'poultry', 'chicken', '4-hours-or-less', 'low-sodium', 'cuisine', 'whole-chicken', 'asian', 'middle-eastern', 'saudi-arabian']",8292,
"

Pollo arrosto affumicato a sud-ovest"," 

Ingredienti

- 1 pollo da circa 1,5 kg 
- Sale 
- Pepe 
- Polvere di cipolla
- Cumino 
- Paprika
- Polvere di aglio
- Burro
- Peperoni 
- Una lattina di birra 
- Una goccia di liquid smoke 
- Burro fuso

Istruzioni 

1. Preriscalda il forno a 350 gradi Fahrenheit.

2. Metti il pollo in una teglia da forno e condiscilo generosamente, sia all'interno che all'esterno con sale e pepe.

3. Cospargi all'interno e all'esterno con polvere di cipolla, cumino, paprica e polvere di aglio.

4. Metti 3 cucchiai di burro nel cavo della gallina. 

5. Disponi il restante burro intorno alla gallina. 

6. Sistema i peperoni nel cavo della gallina. 

7. Aggiungi una goccia di liquid smoke alla lattina di birra e metà dentro il cavo e metà sopra la gallina. 

8. Inforna scoperto per 1 ora e 15 minuti in forno preriscaldato, finché la temperatura interna non raggiunga i 180 gradi Fahrenheit, spennellando ogni 20 minuti con le suddivisioni. 

9. Rimuovi dal calore e spennella con il burro fuso e le suddivisioni. 

10. Copri con carta stagnola e lasciale riposare per circa 30 minuti prima di servire.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-h6YtkgzHdW3rQ6pvkDjW2Et0.png?st=2023-01-24T17%3A07%3A46Z&se=2023-01-24T19%3A07%3A46Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T16%3A10%3A28Z&ske=2023-01-25T16%3A10%3A28Z&sks=b&skv=2021-08-06&sig=GbwOXhcyl1gUqQ2Lld94mLTzsWrT3t4L9hqmFE%2B%2BRIg%3D,"['time-to-make', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'meat', 'poultry', 'chicken', '4-hours-or-less', 'low-sodium', 'whole-chicken']",5754,
"

Pollo saltato con capperi e burro al limone"," necessari:

-6 fettine di pollo
-burro
-olio d'oliva
-succo di limone
-scorza di limone
-capperi


Procedimento:

1. Prendi le fettine di pollo e condiscile con sale e pepe.

2. Grattugiare mezza cucchiaino di scorza di limone e pressare 2 cucchiai di succo dal limone. Tenere da parte.

3. In una padella capiente, scaldare il burro e l'olio d'oliva su fuoco medio.

4. Aggiungere le fettine di pollo e cuovery, girando di tanto in tanto, fino a che non siano ben dorate ed ultimate.

5. A parte, aggiungere 3 cucchiai di acqua, succo di limone, scorza di limone e capperi nella padella.

6. Lasciar cuocere, mescolando i vari pezzetti dal fondo della padella, per circa 1 minuto.

7. Schiacciare alcuni dei capperi nella salse con l'aiuto di un cucchiaio.

8. Versare la salsina sulle fette di pollo e servire.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-CEZBHWkXZsj8mfavCdS5In1t.png?st=2023-01-24T17%3A07%3A47Z&se=2023-01-24T19%3A07%3A47Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T17%3A50%3A34Z&ske=2023-01-25T17%3A50%3A34Z&sks=b&skv=2021-08-06&sig=98LBhr3ChisnOHV0gJOk6cxIu2/bO8UT3idG7nT2lm8%3D,"['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'number-of-servings', 'main-dish', 'easy', 'meat', 'poultry', 'chicken', 'chicken-breasts', 'low-sodium', 'low-calorie', 'for-1-or-2']",6935,
"

Pollo arrosto perfetto e salsa di sugo"," : - 400 gradi Fahrenheit - una miscela di spezie - un'olio d'oliva - burro fuso - un pollo pulito e risciacquato - una testa d'aglio - 3/4 tazze di acqua - 2 cucchiai di amido di mais - 2 cucchiai di succo di limone - 1/2 tazza di brodo di pollo - sale e pepe Procedimento: 1. Preriscaldare il forno a 400 gradi Fahrenheit. 2. Mescare i vari ingredienti in una ciotola e mescolare il burro fuso e l'olio d'oliva in un'altra ciotola. 3. Pulire e sciacquare il pollo. 4. Mettere le ali indietro e asciugare bene il pollo con carta assorbente. 5. Mettere il pollo in una teglia da forno rialzata su una griglia da forno. 6. Tagliare la parte superiore della testa d'aglio e rimuovere la pelle in eccesso. 7. Collocare l'aglio all'interno del pollo. 8. Versare l'olio e il burro mescolati sopra il pollo, cospargendolo bene. 9. Versare il resto della miscela nella teglia da forno sotto il pollo sulla griglia. 10. Spalmare la miscela di spezie su tutto il pollo, dentro e fuori. 11. Mettere in forno. 12. Bagnare il pollo completamente ogni 25 minuti fino a quando il pollo è pronto. 13. Quando è pronto, scolare il pollo nella teglia, facendo colare il liquido in eccesso. 14. Mettere la teglia su una fiamma a stufa e portare a ebollizione il liquido, grattugiando tutti i piccoli pezzi marroni dal fondo con una spatola. 15. Aggiungere 3/4 di tazza di acqua e riportare a ebollizione. 16. Continuare a mescolare e grattugiare. 17. Mescolare l'amido di mais, il succo di limone e il brodo, assicurandosi che non ci siano grumi. 18. Sbattere il composto di amido di mais nel liquido e nell'acqua, continuando a far sobbollire. 19. La salsa si addenserà se mantenuta a un calore medio-basso e mescolare costantemente, per evitare grumi e far amalgamare la salsa. 20. Aggiungere più o meno amido di mais, fino a quando la consistenza desiderata è raggiunta. 21. Quando la salsa ha raggiunto la consistenza desiderata, versarla in una ciotola e saporire con sale e pepe a piacere. 22. Puoi filtrare la salsa se lo desideri, ma personalmente preferisco mangiarla con tutti i pezzettini di pollo.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-lm1eLKupuTjlYoCSYFI9zU6b.png?st=2023-01-24T17%3A07%3A50Z&se=2023-01-24T19%3A07%3A50Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A57%3A16Z&ske=2023-01-25T15%3A57%3A16Z&sks=b&skv=2021-08-06&sig=kzIKwa5LkVlBsacvETTMkgggdJ3gqOT3R5rcOQjfgFs%3D,"['time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'equipment', 'main-dish', 'easy', 'meat', 'poultry', 'chicken', '4-hours-or-less', 'occasion', 'oven', 'taste-mood', 'beginner-cook', 'comfort-food', 'whole-chicken', 'roast']",5992,
"

Miglior paté di fegato di pollo",": 

Ingredienti:
- 1 litro d'olio
- 250 grammi di fegato di pollo
- 1 cipolla
- Sale
- Pepe
- Aglio in polvere

Istruzioni:

1. In una padella di 30 cm, versare 1 litro d'olio e scaldarlo.

2. Aggiungere i fegati di pollo e cuocere fino a che non diventano marroni e ben cotti.

3. Aggiungere la cipolla e cuocere per 1 minuto in più.

4. Aggiungere sale, pepe e aglio in polvere.

5. Togliere dal fuoco e lasciar raffreddare.

6. Mettere il composto in un frullatore e frullare fino ad ottenere una purea liscia.

7. Raffreddare in frigorifero prima di servire.",https://oaidalleapiprodscus.blob.core.windows.net/private/org-hap0lN10kL9bXjWOfqoYjjLj/user-YOcc0IgubtOlOoHDlRtoiOs1/img-81vvIu8MMkiyYzYWltA72tJc.png?st=2023-01-24T17%3A07%3A52Z&se=2023-01-24T19%3A07%3A52Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6aaadede-4fb3-4698-a8f6-684d7786b067&sktid=a48cca56-e6da-484e-a814-9c849652bcb3&skt=2023-01-24T15%3A13%3A47Z&ske=2023-01-25T15%3A13%3A47Z&sks=b&skv=2021-08-06&sig=ojtQ10qP8IEUILZ4/uekgGLtKAk/wgxSvQbgIOndnxE%3D,"['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'very-low-carbs', 'dietary', 'low-carb', 'low-in-something', 'number-of-servings', 'beef', 'meat', 'appetizers', 'poultry', 'chicken', 'beef-organ-meats', 'beef-liver', 'chicken-livers']",859,
